Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	RH_f	Ts_f	Precip	SWC	LAI	ET	WS_f
1985	01	04	5.87704032	-9999	6.09248	-0.0475811	67.8117	-9999	0.0391913	-9999	-9999	-9999	-9999
1985	01	05	5.66726112	-9999	0.795059	-2.93522	84.0385	-9999	4.57699	-9999	-9999	-9999	-9999
1985	01	06	4.23923328	-9999	1.2299	-2.42472	81.2999	-9999	1.66768	-9999	-9999	-9999	-9999
1985	01	07	6.14901888	-9999	4.45787	-1.87479	50.5487	-9999	0	-9999	-9999	-9999	-9999
1985	01	08	5.6604096	-9999	5.20818	0.898342	84.4255	-9999	3.45074	-9999	-9999	-9999	-9999
1985	01	09	3.37747968	-9999	2.97368	-0.841709	96.0493	-9999	5.41113	-9999	-9999	-9999	-9999
1985	01	10	1.13468256	-9999	0.10704	-2.98334	89.3495	-9999	1.07294	-9999	-9999	-9999	-9999
1985	01	11	2.546208	-9999	-0.132035	-2.2793	90.9146	-9999	0.11291	-9999	-9999	-9999	-9999
1985	01	12	5.82151968	-9999	2.00886	-2.58661	85.6652	-9999	0.00572727	-9999	-9999	-9999	-9999
1985	01	13	6.199848	-9999	3.91746	-0.252537	70.4161	-9999	0	-9999	-9999	-9999	-9999
1985	01	14	6.76091232	-9999	6.16225	1.95758	73.0034	-9999	1.28198e-09	-9999	-9999	-9999	-9999
1985	01	15	6.63830208	-9999	8.06084	3.9609	80.1478	-9999	0.0689015	-9999	-9999	-9999	-9999
1985	01	16	2.84816736	-9999	8.10982	4.07058	88.9064	-9999	2.23429	-9999	-9999	-9999	-9999
1985	01	17	7.09032096	-9999	6.84404	2.91577	81.3436	-9999	2.47751e-05	-9999	-9999	-9999	-9999
1985	01	18	7.14634272	-9999	6.61192	2.30352	83.1599	-9999	6.89637e-07	-9999	-9999	-9999	-9999
1985	01	19	7.06339008	-9999	6.32765	2.7774	90.2282	-9999	2.23958e-05	-9999	-9999	-9999	-9999
1985	01	20	3.74101632	-9999	6.32249	3.20379	95.6564	-9999	0.00624679	-9999	-9999	-9999	-9999
1985	01	21	1.52898624	-9999	5.68932	2.95639	99.5153	-9999	26.3985	-9999	-9999	-9999	-9999
1985	01	22	3.16682784	-9999	7.24678	3.5462	90.5614	-9999	3.09541	-9999	-9999	-9999	-9999
1985	01	23	4.93890048	-9999	8.85915	4.91021	86.6417	-9999	0.774448	-9999	-9999	-9999	-9999
1985	01	24	5.80743648	-9999	9.26207	4.93069	84.6422	-9999	0.0590407	-9999	-9999	-9999	-9999
1985	01	25	5.88441888	-9999	11.4192	5.28271	81.375	-9999	1.80496	-9999	-9999	-9999	-9999
1985	01	26	6.3936432	-9999	10.2006	3.49194	85.0428	-9999	9.79382	-9999	-9999	-9999	-9999
1985	01	27	6.61420512	-9999	9.76555	5.4104	82.7734	-9999	1.04534	-9999	-9999	-9999	-9999
1985	01	28	3.62225088	-9999	10.9019	3.97488	90.6625	-9999	18.5897	-9999	-9999	-9999	-9999
1985	01	29	6.52154976	-9999	10.1153	3.89071	84.6478	-9999	18.2245	-9999	-9999	-9999	-9999
1985	01	30	4.48798752	-9999	9.54814	3.53518	89.7932	-9999	11.8841	-9999	-9999	-9999	-9999
1985	01	31	6.94231776	-9999	7.02754	2.01178	85.8232	-9999	2.18842	-9999	-9999	-9999	-9999
1985	02	01	6.46904448	-9999	1.72736	-0.917238	92.4551	-9999	4.33048	-9999	-9999	-9999	-9999
1985	02	02	7.92215424	-9999	5.03867	0.270476	69.5792	-9999	0.0191224	-9999	-9999	-9999	-9999
1985	02	03	7.08460992	-9999	7.30949	2.54855	73.332	-9999	0.602531	-9999	-9999	-9999	-9999
1985	02	04	3.81865536	-9999	6.92158	2.93149	87.6613	-9999	4.32566	-9999	-9999	-9999	-9999
1985	02	05	4.31197344	-9999	6.90418	2.7229	88.4729	-9999	1.19792	-9999	-9999	-9999	-9999
1985	02	06	3.492072	-9999	6.05595	2.69134	90.1827	-9999	1.90516	-9999	-9999	-9999	-9999
1985	02	07	8.0575776	-9999	9.74201	2.37295	79.2118	-9999	3.35325	-9999	-9999	-9999	-9999
1985	02	08	3.08276928	-9999	7.9087	3.15668	81.4167	-9999	21.3924	-9999	-9999	-9999	-9999
1985	02	09	1.54110816	-9999	7.05674	4.13183	96.8393	-9999	11.5374	-9999	-9999	-9999	-9999
1985	02	10	7.23301056	-9999	4.7728	1.15268	84.1721	-9999	0.268849	-9999	-9999	-9999	-9999
1985	02	11	9.4134528	-9999	7.92741	1.8949	83.6485	-9999	1.97161e-10	-9999	-9999	-9999	-9999
1985	02	12	7.70443488	-9999	9.74055	2.91229	75.7375	-9999	7.0309	-9999	-9999	-9999	-9999
1985	02	13	5.99552064	-9999	7.99418	2.95123	81.1744	-9999	36.355	-9999	-9999	-9999	-9999
1985	02	14	7.19121024	-9999	6.50431	1.73739	92.902	-9999	13.7283	-9999	-9999	-9999	-9999
1985	02	15	9.7045344	-9999	7.21641	1.55484	78.7941	-9999	2.27273	-9999	-9999	-9999	-9999
1985	02	16	4.52205504	-9999	9.64314	3.45499	85.6226	-9999	6.48819	-9999	-9999	-9999	-9999
1985	02	17	3.03765984	-9999	6.72239	2.10504	92.406	-9999	34.6521	-9999	-9999	-9999	-9999
1985	02	18	4.31872128	-9999	2.688	0.188078	92.1748	-9999	19.717	-9999	-9999	-9999	-9999
1985	02	19	9.1871712	-9999	2.74766	-0.233369	87.808	-9999	0.221225	-9999	-9999	-9999	-9999
1985	02	20	8.6577984	-9999	8.14472	1.04727	59.4258	-9999	1.85402e-05	-9999	-9999	-9999	-9999
1985	02	21	6.28493472	-9999	8.13935	2.89639	88.943	-9999	7.81649	-9999	-9999	-9999	-9999
1985	02	22	11.5044192	-9999	7.00092	2.16263	74.3635	-9999	6.74425e-10	-9999	-9999	-9999	-9999
1985	02	23	9.4747968	-9999	6.02644	1.45849	87.2614	-9999	1.30943	-9999	-9999	-9999	-9999
1985	02	24	10.9247616	-9999	5.1515	0.895507	75.9702	-9999	0.307221	-9999	-9999	-9999	-9999
1985	02	25	12.0177216	-9999	5.68244	-1.02744	52.5525	-9999	0	-9999	-9999	-9999	-9999
1985	02	26	11.2857408	-9999	4.2266	-1.5925	76.0127	-9999	0.00392513	-9999	-9999	-9999	-9999
1985	02	27	11.7405504	-9999	0.795082	-2.54419	81.7221	-9999	0.174017	-9999	-9999	-9999	-9999
1985	02	28	8.20399968	-9999	1.84351	-2.41623	87.457	-9999	0.934579	-9999	-9999	-9999	-9999
1985	03	01	11.0990304	-9999	3.42112	-1.00127	89.013	-9999	3.40407	-9999	-9999	-9999	-9999
1985	03	02	5.97017952	-9999	1.92308	-1.38838	90.2131	-9999	4.45572	-9999	-9999	-9999	-9999
1985	03	03	10.5296544	-9999	3.3397	-1.16564	86.8178	-9999	0.0412218	-9999	-9999	-9999	-9999
1985	03	04	8.6753376	-9999	3.67836	-0.0784174	90.7964	-9999	0.0586777	-9999	-9999	-9999	-9999
1985	03	05	12.8495808	-9999	2.23356	-0.767779	85.3247	-9999	0.0897667	-9999	-9999	-9999	-9999
1985	03	06	8.34763104	-9999	3.0522	-1.22664	79.5208	-9999	2.26655	-9999	-9999	-9999	-9999
1985	03	07	8.2238976	-9999	2.14534	-1.71602	80.0389	-9999	2.23727	-9999	-9999	-9999	-9999
1985	03	08	13.7456352	-9999	5.38365	-1.3203	75.9557	-9999	0.00131016	-9999	-9999	-9999	-9999
1985	03	09	13.0531392	-9999	6.82734	0.324018	73.9707	-9999	3.9657	-9999	-9999	-9999	-9999
1985	03	10	9.2351232	-9999	8.56291	3.52	77.8456	-9999	0.229479	-9999	-9999	-9999	-9999
1985	03	11	3.58181568	-9999	8.12794	4.9846	90.0846	-9999	7.98101	-9999	-9999	-9999	-9999
1985	03	12	11.637216	-9999	11.0308	4.80119	76.3016	-9999	1.4124	-9999	-9999	-9999	-9999
1985	03	13	2.34935424	-9999	5.36412	3.39705	99.3037	-9999	2.60906	-9999	-9999	-9999	-9999
1985	03	14	2.6448768	-9999	5.76344	3.96226	96.9828	-9999	13.5568	-9999	-9999	-9999	-9999
1985	03	15	4.26253536	-9999	7.22352	3.95811	95.0095	-9999	5.41327	-9999	-9999	-9999	-9999
1985	03	16	12.7649088	-9999	9.73024	4.03087	87.4991	-9999	1.54443e-11	-9999	-9999	-9999	-9999
1985	03	17	14.2919424	-9999	11.1896	4.08018	82.9761	-9999	1.72307e-13	-9999	-9999	-9999	-9999
1985	03	18	15.0592608	-9999	13.5926	4.86625	61.4626	-9999	1.53351e-08	-9999	-9999	-9999	-9999
1985	03	19	7.4154096	-9999	10.251	4.24367	86.2328	-9999	19.4701	-9999	-9999	-9999	-9999
1985	03	20	5.85045504	-9999	10.5018	6.49882	89.8511	-9999	5.44801	-9999	-9999	-9999	-9999
1985	03	21	14.6973312	-9999	10.6931	5.3567	84.7168	-9999	9.29744e-06	-9999	-9999	-9999	-9999
1985	03	22	11.5146144	-9999	8.10667	4.24934	91.492	-9999	17.6365	-9999	-9999	-9999	-9999
1985	03	23	9.84528	-9999	9.96406	5.25013	91.2053	-9999	0.000721357	-9999	-9999	-9999	-9999
1985	03	24	16.172784	-9999	9.39274	4.38545	86.2024	-9999	1.29829e-11	-9999	-9999	-9999	-9999
1985	03	25	16.651872	-9999	9.37013	3.66133	82.031	-9999	0	-9999	-9999	-9999	-9999
1985	03	26	16.7655744	-9999	11.2802	3.56575	70.8631	-9999	0	-9999	-9999	-9999	-9999
1985	03	27	16.565472	-9999	12.3439	3.46428	64.3821	-9999	2.92655e-12	-9999	-9999	-9999	-9999
1985	03	28	16.6923936	-9999	12.1862	5.43168	66.761	-9999	9.26592e-13	-9999	-9999	-9999	-9999
1985	03	29	16.5214944	-9999	14.2263	6.31444	64.0846	-9999	0.022865	-9999	-9999	-9999	-9999
1985	03	30	14.377392	-9999	15.4073	7.96599	66.1532	-9999	0.257762	-9999	-9999	-9999	-9999
1985	03	31	14.611536	-9999	17.6714	8.1223	62.2881	-9999	2.10191e-09	-9999	-9999	-9999	-9999
1985	04	01	17.5615776	-9999	9.01743	3.80027	79.3434	-9999	2.95206	-9999	-9999	-9999	-9999
1985	04	02	12.3924384	-9999	7.48896	4.0618	80.0028	-9999	0.195485	-9999	-9999	-9999	-9999
1985	04	03	11.305008	-9999	9.72269	5.84034	72.6723	-9999	2.43151	-9999	-9999	-9999	-9999
1985	04	04	10.1179584	-9999	9.03171	4.68558	83.3343	-9999	4.9095	-9999	-9999	-9999	-9999
1985	04	05	13.8151872	-9999	9.10474	3.6066	89.0315	-9999	1.15084	-9999	-9999	-9999	-9999
1985	04	06	17.8003872	-9999	15.083	6.03434	72.3529	-9999	0	-9999	-9999	-9999	-9999
1985	04	07	11.2956768	-9999	13.8634	6.60056	73.6929	-9999	1.08072	-9999	-9999	-9999	-9999
1985	04	08	4.07165184	-9999	8.25846	6.60621	98.515	-9999	20.7663	-9999	-9999	-9999	-9999
1985	04	09	5.15714688	-9999	10.8067	7.46753	90.1116	-9999	4.337	-9999	-9999	-9999	-9999
1985	04	10	12.8925216	-9999	12.9012	7.47113	78.3434	-9999	1.39258	-9999	-9999	-9999	-9999
1985	04	11	12.0928032	-9999	15.72	8.76081	73.1412	-9999	4.27342	-9999	-9999	-9999	-9999
1985	04	12	7.66473408	-9999	12.7879	6.15204	87.389	-9999	16.8699	-9999	-9999	-9999	-9999
1985	04	13	16.4157408	-9999	10.5982	2.21534	77.1747	-9999	2.77665	-9999	-9999	-9999	-9999
1985	04	14	20.310912	-9999	8.0679	-0.564144	64.7843	-9999	1.24185e-08	-9999	-9999	-9999	-9999
1985	04	15	20.637936	-9999	8.03382	-1.33972	43.9227	-9999	0	-9999	-9999	-9999	-9999
1985	04	16	19.58256	-9999	14.5214	5.93772	34.1643	-9999	0	-9999	-9999	-9999	-9999
1985	04	17	15.8372064	-9999	20.2453	7.44053	50.5561	-9999	0	-9999	-9999	-9999	-9999
1985	04	18	13.4414208	-9999	13.7642	7.67649	83.6237	-9999	5.12881	-9999	-9999	-9999	-9999
1985	04	19	6.39625248	-9999	10.039	6.9628	90.9028	-9999	3.29963	-9999	-9999	-9999	-9999
1985	04	20	1.77509664	-9999	6.55115	4.68335	97.0829	-9999	17.4261	-9999	-9999	-9999	-9999
1985	04	21	14.1549984	-9999	10.7078	4.33432	75.2481	-9999	2.27752	-9999	-9999	-9999	-9999
1985	04	22	8.67672	-9999	9.06598	4.69376	90.4201	-9999	12.7726	-9999	-9999	-9999	-9999
1985	04	23	1.97430912	-9999	8.36545	6.44053	97.8836	-9999	51.1887	-9999	-9999	-9999	-9999
1985	04	24	1.76920416	-9999	7.49402	6.4823	98.0973	-9999	63.4409	-9999	-9999	-9999	-9999
1985	04	25	18.6274944	-9999	9.65891	6.09211	73.2447	-9999	0.0669082	-9999	-9999	-9999	-9999
1985	04	26	16.8092928	-9999	15.3146	8.01825	61.0614	-9999	0.0191392	-9999	-9999	-9999	-9999
1985	04	27	18.9260064	-9999	14.4566	6.34015	72.582	-9999	0	-9999	-9999	-9999	-9999
1985	04	28	13.4152416	-9999	9.77857	4.03013	84.6052	-9999	0.123057	-9999	-9999	-9999	-9999
1985	04	29	14.572224	-9999	7.72489	3.28559	88.5024	-9999	5.32528	-9999	-9999	-9999	-9999
1985	04	30	16.0513056	-9999	9.25074	4.14457	86.2021	-9999	2.08766	-9999	-9999	-9999	-9999
1985	05	01	17.626032	-9999	9.69358	2.35025	81.5653	-9999	7.97984	-9999	-9999	-9999	-9999
1985	05	02	14.5050048	-9999	9.33302	4.90286	82.6509	-9999	0.24941	-9999	-9999	-9999	-9999
1985	05	03	19.8071136	-9999	12.8172	5.8638	68.7859	-9999	0.121795	-9999	-9999	-9999	-9999
1985	05	04	19.9997856	-9999	14.8499	8.65411	73.4711	-9999	1.75244	-9999	-9999	-9999	-9999
1985	05	05	21.7054944	-9999	9.85661	4.01831	77.532	-9999	0.776398	-9999	-9999	-9999	-9999
1985	05	06	22.366368	-9999	12.1666	3.92352	65.9722	-9999	0	-9999	-9999	-9999	-9999
1985	05	07	22.3138368	-9999	17.8829	7.92099	40.4044	-9999	0	-9999	-9999	-9999	-9999
1985	05	08	21.2618304	-9999	17.1966	8.89389	45.2547	-9999	0	-9999	-9999	-9999	-9999
1985	05	09	22.5598176	-9999	12.4118	7.18973	58.9732	-9999	0	-9999	-9999	-9999	-9999
1985	05	10	22.3733664	-9999	17.742	7.64062	42.7838	-9999	0	-9999	-9999	-9999	-9999
1985	05	11	22.4688384	-9999	21.6687	11.9207	27.4675	-9999	0	-9999	-9999	-9999	-9999
1985	05	12	20.4267744	-9999	19.3401	7.47088	53.8459	-9999	0	-9999	-9999	-9999	-9999
1985	05	13	21.7504224	-9999	13.2796	6.20633	59.5621	-9999	0.000364937	-9999	-9999	-9999	-9999
1985	05	14	22.1871744	-9999	16.0258	8.33706	58.8291	-9999	0	-9999	-9999	-9999	-9999
1985	05	15	22.4764416	-9999	20.63	10.3953	38.9784	-9999	0	-9999	-9999	-9999	-9999
1985	05	16	16.3037664	-9999	14.5921	5.8251	83.9761	-9999	3.11066	-9999	-9999	-9999	-9999
1985	05	17	9.7727904	-9999	9.70493	4.88781	74.3844	-9999	0.0586683	-9999	-9999	-9999	-9999
1985	05	18	19.3288896	-9999	13.574	4.89413	70.3668	-9999	0.0312124	-9999	-9999	-9999	-9999
1985	05	19	22.888656	-9999	19.592	9.14624	45.5359	-9999	0	-9999	-9999	-9999	-9999
1985	05	20	20.9062944	-9999	18.4659	9.18634	60.7949	-9999	0.153127	-9999	-9999	-9999	-9999
1985	05	21	23.6827584	-9999	15.4975	7.51889	52.0172	-9999	0	-9999	-9999	-9999	-9999
1985	05	22	10.6381728	-9999	15.6833	8.13861	62.0227	-9999	0.842315	-9999	-9999	-9999	-9999
1985	05	23	22.4826624	-9999	12.8782	6.27313	71.8175	-9999	0.0111416	-9999	-9999	-9999	-9999
1985	05	24	13.354848	-9999	11.6321	5.00134	72.3843	-9999	7.51652	-9999	-9999	-9999	-9999
1985	05	25	14.5750752	-9999	11.335	4.58777	64.1347	-9999	1.70014	-9999	-9999	-9999	-9999
1985	05	26	23.2524864	-9999	15.6313	6.32989	45.428	-9999	0	-9999	-9999	-9999	-9999
1985	05	27	22.5474624	-9999	18.3352	11.2979	52.2497	-9999	0	-9999	-9999	-9999	-9999
1985	05	28	18.6473664	-9999	20.6396	14.0852	67.093	-9999	0	-9999	-9999	-9999	-9999
1985	05	29	19.7744544	-9999	19.6744	12.5836	62.5292	-9999	0.0113894	-9999	-9999	-9999	-9999
1985	05	30	22.2453216	-9999	19.1289	11.1442	68.9748	-9999	0	-9999	-9999	-9999	-9999
1985	05	31	16.6693248	-9999	17.4896	11.1396	78.2402	-9999	0	-9999	-9999	-9999	-9999
1985	06	01	23.5154016	-9999	17.0154	8.39726	69.6679	-9999	0	-9999	-9999	-9999	-9999
1985	06	02	14.6570688	-9999	16.0536	10.593	77.0624	-9999	4.59119	-9999	-9999	-9999	-9999
1985	06	03	21.2105088	-9999	18.4983	11.0434	70.2293	-9999	0.0236456	-9999	-9999	-9999	-9999
1985	06	04	22.8966048	-9999	20.8359	11.6276	54.7886	-9999	0	-9999	-9999	-9999	-9999
1985	06	05	17.4185856	-9999	18.6507	13.3518	59.4094	-9999	0.00051771	-9999	-9999	-9999	-9999
1985	06	06	23.0864256	-9999	20.9488	13.2962	45.5053	-9999	0	-9999	-9999	-9999	-9999
1985	06	07	23.0145408	-9999	25.968	18.1311	36.6086	-9999	0	-9999	-9999	-9999	-9999
1985	06	08	21.5784	-9999	26.1943	21.7883	32.6141	-9999	0	-9999	-9999	-9999	-9999
1985	06	09	23.0121216	-9999	26.3173	20.3109	33.2398	-9999	0	-9999	-9999	-9999	-9999
1985	06	10	20.8458144	-9999	29.4327	22.2325	33.3384	-9999	0	-9999	-9999	-9999	-9999
1985	06	11	23.7521376	-9999	30.4451	21.6725	30.9446	-9999	0	-9999	-9999	-9999	-9999
1985	06	12	23.4635616	-9999	31.8557	23.4057	24.765	-9999	0	-9999	-9999	-9999	-9999
1985	06	13	23.169888	-9999	32.488	24.598	20.1331	-9999	0	-9999	-9999	-9999	-9999
1985	06	14	22.6944288	-9999	30.7464	24.3386	24.1802	-9999	0	-9999	-9999	-9999	-9999
1985	06	15	22.4922528	-9999	30.9915	21.7261	26.9821	-9999	0	-9999	-9999	-9999	-9999
1985	06	16	22.950432	-9999	26.528	18.9559	28.0908	-9999	0	-9999	-9999	-9999	-9999
1985	06	17	23.1407712	-9999	29.0142	19.0144	24.3017	-9999	0	-9999	-9999	-9999	-9999
1985	06	18	23.5986912	-9999	32.2854	24.6566	22.4384	-9999	0	-9999	-9999	-9999	-9999
1985	06	19	21.866112	-9999	32.869	25.8999	20.8283	-9999	0	-9999	-9999	-9999	-9999
1985	06	20	23.7396096	-9999	31.7047	25.0608	18.6781	-9999	0	-9999	-9999	-9999	-9999
1985	06	21	18.4694688	-9999	28.9494	20.8063	28.669	-9999	0	-9999	-9999	-9999	-9999
1985	06	22	18.7644384	-9999	29.5787	17.7587	40.0146	-9999	0	-9999	-9999	-9999	-9999
1985	06	23	18.9254016	-9999	26.1308	18.6837	46.6404	-9999	2.79808e-09	-9999	-9999	-9999	-9999
1985	06	24	18.4889088	-9999	21.2012	14.9948	66.2293	-9999	0.00779841	-9999	-9999	-9999	-9999
1985	06	25	23.551776	-9999	26.6844	14.3521	45.6722	-9999	0	-9999	-9999	-9999	-9999
1985	06	26	22.1833728	-9999	28.4057	17.5967	27.8544	-9999	0	-9999	-9999	-9999	-9999
1985	06	27	22.9939776	-9999	19.1927	10.0935	61.3327	-9999	0	-9999	-9999	-9999	-9999
1985	06	28	24.2311392	-9999	16.0215	10.6199	61.4917	-9999	0	-9999	-9999	-9999	-9999
1985	06	29	20.3314752	-9999	15.3648	10.6064	62.2626	-9999	0.629782	-9999	-9999	-9999	-9999
1985	06	30	23.9860224	-9999	18.8633	11.6068	48.7462	-9999	0	-9999	-9999	-9999	-9999
1985	07	01	24.06888	-9999	19.299	12.0477	56.1364	-9999	0	-9999	-9999	-9999	-9999
1985	07	02	23.2795296	-9999	19.485	10.9862	61.3292	-9999	0	-9999	-9999	-9999	-9999
1985	07	03	23.7661344	-9999	23.4044	13.1729	42.763	-9999	0	-9999	-9999	-9999	-9999
1985	07	04	19.579536	-9999	24.5794	17.2934	42.1146	-9999	0	-9999	-9999	-9999	-9999
1985	07	05	11.384928	-9999	18.4055	14.9601	82.1827	-9999	0.0016045	-9999	-9999	-9999	-9999
1985	07	06	13.8971808	-9999	25.3309	16.2109	59.0337	-9999	1.22139	-9999	-9999	-9999	-9999
1985	07	07	23.1205536	-9999	25.3471	15.5903	48.0988	-9999	0	-9999	-9999	-9999	-9999
1985	07	08	23.8794048	-9999	24.6517	13.3819	46.9592	-9999	0	-9999	-9999	-9999	-9999
1985	07	09	23.802768	-9999	20.1989	12.9565	56.4427	-9999	0	-9999	-9999	-9999	-9999
1985	07	10	21.901536	-9999	22.8883	12.9383	58.5805	-9999	0	-9999	-9999	-9999	-9999
1985	07	11	19.8474624	-9999	22.8649	13.574	56.951	-9999	1.42795	-9999	-9999	-9999	-9999
1985	07	12	19.2501792	-9999	23.7087	14.6482	49.6333	-9999	0	-9999	-9999	-9999	-9999
1985	07	13	22.9449888	-9999	22.5331	14.5378	47.6561	-9999	0	-9999	-9999	-9999	-9999
1985	07	14	20.8108224	-9999	24.9157	15.8086	39.3142	-9999	0	-9999	-9999	-9999	-9999
1985	07	15	22.6032768	-9999	23.4232	17.1444	41.1873	-9999	0	-9999	-9999	-9999	-9999
1985	07	16	18.3138624	-9999	25.9	16.9327	47.8328	-9999	0.600236	-9999	-9999	-9999	-9999
1985	07	17	22.7330496	-9999	23.036	17.4206	41.5861	-9999	0	-9999	-9999	-9999	-9999
1985	07	18	23.1481152	-9999	19.763	10.4474	51.4439	-9999	0	-9999	-9999	-9999	-9999
1985	07	19	23.169888	-9999	17.7589	9.81842	44.6063	-9999	0	-9999	-9999	-9999	-9999
1985	07	20	23.212224	-9999	23.4461	11.6234	32.3909	-9999	0	-9999	-9999	-9999	-9999
1985	07	21	22.2394464	-9999	26.8981	17.7599	29.6264	-9999	0	-9999	-9999	-9999	-9999
1985	07	22	22.8266208	-9999	27.6242	18.6131	24.5366	-9999	0	-9999	-9999	-9999	-9999
1985	07	23	22.4707392	-9999	28.576	19.3899	27.1492	-9999	0	-9999	-9999	-9999	-9999
1985	07	24	22.5967104	-9999	29.9109	21.0554	23.6283	-9999	0	-9999	-9999	-9999	-9999
1985	07	25	12.3041376	-9999	25.3034	17.339	40.7931	-9999	0.0138045	-9999	-9999	-9999	-9999
1985	07	26	21.3471936	-9999	21.1648	14.0353	62.3224	-9999	0	-9999	-9999	-9999	-9999
1985	07	27	22.2002208	-9999	20.8461	12.6792	61.195	-9999	2.2106e-10	-9999	-9999	-9999	-9999
1985	07	28	22.39272	-9999	27.8032	15.6151	32.7016	-9999	0	-9999	-9999	-9999	-9999
1985	07	29	21.868272	-9999	31.7013	23.0403	31.5463	-9999	0	-9999	-9999	-9999	-9999
1985	07	30	22.0744224	-9999	33.8165	23.4678	27.4326	-9999	0	-9999	-9999	-9999	-9999
1985	07	31	21.4399872	-9999	31.3234	22.5672	23.4633	-9999	0	-9999	-9999	-9999	-9999
1985	08	01	21.110544	-9999	29.1708	21.2694	36.4322	-9999	0	-9999	-9999	-9999	-9999
1985	08	02	22.4627904	-9999	27.6519	19.5008	25.5992	-9999	0	-9999	-9999	-9999	-9999
1985	08	03	22.0914432	-9999	26.211	18.5784	30.7899	-9999	0	-9999	-9999	-9999	-9999
1985	08	04	21.7384992	-9999	27.2611	18.4004	35.3365	-9999	0	-9999	-9999	-9999	-9999
1985	08	05	21.2934528	-9999	29.3969	20.7742	33.339	-9999	0	-9999	-9999	-9999	-9999
1985	08	06	21.48552	-9999	28.9548	21.287	25.8869	-9999	0	-9999	-9999	-9999	-9999
1985	08	07	21.495888	-9999	28.7131	21.8322	31.8528	-9999	0	-9999	-9999	-9999	-9999
1985	08	08	21.1067424	-9999	29.5208	21.8033	29.7827	-9999	0	-9999	-9999	-9999	-9999
1985	08	09	18.5437728	-9999	28.976	19.5139	35.8794	-9999	0	-9999	-9999	-9999	-9999
1985	08	10	17.0448192	-9999	29.9198	20.9409	34.7871	-9999	0	-9999	-9999	-9999	-9999
1985	08	11	20.3069376	-9999	26.7861	19.5309	48.1129	-9999	0	-9999	-9999	-9999	-9999
1985	08	12	18.9921024	-9999	25.853	18.6266	53.3925	-9999	0	-9999	-9999	-9999	-9999
1985	08	13	20.3850432	-9999	27.9224	18.7504	47.6212	-9999	0	-9999	-9999	-9999	-9999
1985	08	14	20.0886912	-9999	29.0515	20.9065	43.6986	-9999	0	-9999	-9999	-9999	-9999
1985	08	15	20.4598656	-9999	30.1836	22.6658	31.7445	-9999	0	-9999	-9999	-9999	-9999
1985	08	16	20.212848	-9999	31.5427	23.2237	30.9435	-9999	0	-9999	-9999	-9999	-9999
1985	08	17	19.901808	-9999	31.4866	23.2944	38.0843	-9999	0	-9999	-9999	-9999	-9999
1985	08	18	19.8729504	-9999	31.2312	22.9287	33.6658	-9999	0	-9999	-9999	-9999	-9999
1985	08	19	19.850832	-9999	29.8744	17.4685	37.8422	-9999	0	-9999	-9999	-9999	-9999
1985	08	20	20.2472352	-9999	20.0438	14.5916	45.1389	-9999	0	-9999	-9999	-9999	-9999
1985	08	21	19.3508352	-9999	21.1723	14.4902	53.8	-9999	0	-9999	-9999	-9999	-9999
1985	08	22	19.7159616	-9999	20.1317	13.2267	58.445	-9999	0	-9999	-9999	-9999	-9999
1985	08	23	19.6969536	-9999	20.2891	12.7715	48.9021	-9999	0	-9999	-9999	-9999	-9999
1985	08	24	19.1309472	-9999	20.2882	13.3528	55.8696	-9999	0	-9999	-9999	-9999	-9999
1985	08	25	17.318016	-9999	22.1997	11.8905	58.6109	-9999	2.02936	-9999	-9999	-9999	-9999
1985	08	26	18.4819968	-9999	23.7485	14.1424	60.3149	-9999	2.3765e-11	-9999	-9999	-9999	-9999
1985	08	27	17.2836288	-9999	24.5011	15.1051	43.4992	-9999	0.000300523	-9999	-9999	-9999	-9999
1985	08	28	18.7953696	-9999	25.0769	17.1436	41.5672	-9999	0	-9999	-9999	-9999	-9999
1985	08	29	17.3821248	-9999	24.372	15.5918	55.7635	-9999	0	-9999	-9999	-9999	-9999
1985	08	30	15.8507712	-9999	20.0162	14.0946	64.1057	-9999	0.740341	-9999	-9999	-9999	-9999
1985	08	31	18.4963392	-9999	19.4308	14.0171	60.6643	-9999	0	-9999	-9999	-9999	-9999
1985	09	01	18.5167296	-9999	22.4767	13.4859	46.9336	-9999	0	-9999	-9999	-9999	-9999
1985	09	02	17.8758144	-9999	24.7796	14.2077	48.8945	-9999	1.98732e-09	-9999	-9999	-9999	-9999
1985	09	03	16.8245856	-9999	20.7077	13.2266	63.3413	-9999	0.00282637	-9999	-9999	-9999	-9999
1985	09	04	18.183312	-9999	20.6296	12.6796	48.7693	-9999	0	-9999	-9999	-9999	-9999
1985	09	05	18.0000576	-9999	22.9176	15.0813	47.7449	-9999	0	-9999	-9999	-9999	-9999
1985	09	06	17.574624	-9999	23.7921	16.8157	37.6915	-9999	0	-9999	-9999	-9999	-9999
1985	09	07	17.3556	-9999	23.9809	17.7176	39.0885	-9999	0	-9999	-9999	-9999	-9999
1985	09	08	14.8100832	-9999	24.5687	17.2096	24.7313	-9999	0	-9999	-9999	-9999	-9999
1985	09	09	11.0356992	-9999	23.6744	15.6923	54.6231	-9999	0.113369	-9999	-9999	-9999	-9999
